TT,C0,beta,ETF,FC,FRAC,K2
2.155767442567997350e+00,4.425389716992056854e+00,3.474515717228890299e+00,6.854819709601677191e-01,8.151879614010817932e+02,5.373195923030605892e-01,8.831511276662049048e-02
8.673889027698766796e-01,3.191858030242223698e+00,2.479420781250118999e+00,7.423408546379692829e-01,9.643772650025163102e+02,4.883069199899766066e-01,9.470048366397300355e-02
-5.243005782878693566e-01,3.870392047375562417e+00,2.603627572909766652e+00,8.719049516864272320e-01,6.694490130117310400e+02,5.024801291855931495e-01,8.192169259140473503e-02
2.155767442567997350e+00,4.425389716992056854e+00,3.474515717228890299e+00,6.854819709601677191e-01,8.151879614010817932e+02,5.373195923030605892e-01,8.831511276662049048e-02
3.032617179095874471e-01,4.360198089859125048e+00,3.361274177789701945e+00,7.035441847789716263e-01,4.925781945378120099e+02,1.871228641129779602e-01,8.584626644475039370e-02
-3.358741769674666866e-01,4.140263104397043037e+00,3.448993807544718404e+00,4.068785753107273528e-02,8.264690528737286286e+02,4.657925349529750125e-01,9.807387716281480705e-02
3.032617179095874471e-01,4.360198089859125048e+00,3.361274177789701945e+00,7.035441847789716263e-01,4.925781945378120099e+02,1.871228641129779602e-01,8.584626644475039370e-02
3.032617179095874471e-01,4.360198089859125048e+00,3.361274177789701945e+00,7.035441847789716263e-01,4.925781945378120099e+02,1.871228641129779602e-01,8.584626644475039370e-02
2.254838754927172229e+00,2.499797685091324162e+00,2.645002286835202554e+00,2.605186122593311504e-01,7.959214061904692699e+02,7.068871380442891539e-01,6.849882771306939344e-02
2.254838754927172229e+00,2.499797685091324162e+00,2.645002286835202554e+00,2.605186122593311504e-01,7.959214061904692699e+02,7.068871380442891539e-01,6.849882771306939344e-02
2.254838754927172229e+00,2.499797685091324162e+00,2.645002286835202554e+00,2.605186122593311504e-01,7.959214061904692699e+02,7.068871380442891539e-01,6.849882771306939344e-02
2.254838754927172229e+00,2.499797685091324162e+00,2.645002286835202554e+00,2.605186122593311504e-01,7.959214061904692699e+02,7.068871380442891539e-01,6.849882771306939344e-02
