TT,C0,beta,ETF,FC,FRAC,K2
-2.408316529820684337e-01,9.411798074454937435e+00,1.586189057689193493e+00,2.359680755947900499e-01,4.034198127744513158e+02,4.651874778343662031e-01,6.701360466559919127e-03
-1.133602619938557154e+00,9.136453669515917753e+00,1.687753705088402834e+00,3.887765710548127807e-01,4.300810121438636315e+02,3.745351954407865613e-01,1.033280020360906326e-02
-1.133602619938557154e+00,9.136453669515917753e+00,1.687753705088402834e+00,3.887765710548127807e-01,4.300810121438636315e+02,3.745351954407865613e-01,1.033280020360906326e-02
-1.133602619938557154e+00,9.136453669515917753e+00,1.687753705088402834e+00,3.887765710548127807e-01,4.300810121438636315e+02,3.745351954407865613e-01,1.033280020360906326e-02
-1.133602619938557154e+00,9.136453669515917753e+00,1.687753705088402834e+00,3.887765710548127807e-01,4.300810121438636315e+02,3.745351954407865613e-01,1.033280020360906326e-02
-1.133602619938557154e+00,9.136453669515917753e+00,1.687753705088402834e+00,3.887765710548127807e-01,4.300810121438636315e+02,3.745351954407865613e-01,1.033280020360906326e-02
-1.133602619938557154e+00,9.136453669515917753e+00,1.687753705088402834e+00,3.887765710548127807e-01,4.300810121438636315e+02,3.745351954407865613e-01,1.033280020360906326e-02
-1.133602619938557154e+00,9.136453669515917753e+00,1.687753705088402834e+00,3.887765710548127807e-01,4.300810121438636315e+02,3.745351954407865613e-01,1.033280020360906326e-02
-2.228526728671917478e+00,8.643339688298581791e+00,1.880098937462592268e+00,6.078783897696068417e-01,4.378981047963125661e+02,3.778052819094893655e-01,6.712276639693264164e-03
-2.228526728671917478e+00,8.643339688298581791e+00,1.880098937462592268e+00,6.078783897696068417e-01,4.378981047963125661e+02,3.778052819094893655e-01,6.712276639693264164e-03
-2.228526728671917478e+00,8.643339688298581791e+00,1.880098937462592268e+00,6.078783897696068417e-01,4.378981047963125661e+02,3.778052819094893655e-01,6.712276639693264164e-03
-6.367500581865824794e-01,4.174251843945579132e+00,2.478946252007196094e+00,7.509725442381599558e-01,4.900817878324265848e+02,4.013911391038464394e-01,3.135422812021584644e-03
-6.367500581865824794e-01,4.174251843945579132e+00,2.478946252007196094e+00,7.509725442381599558e-01,4.900817878324265848e+02,4.013911391038464394e-01,3.135422812021584644e-03
-6.367500581865824794e-01,4.174251843945579132e+00,2.478946252007196094e+00,7.509725442381599558e-01,4.900817878324265848e+02,4.013911391038464394e-01,3.135422812021584644e-03
-6.601821707580142196e-01,4.471365427081256172e+00,2.358112353956365315e+00,8.667982481186394805e-01,4.429239666994057529e+02,4.453649946966718454e-01,1.291692328103900660e-02
-1.890230179167030400e+00,5.213996386529597515e+00,1.941241453024263208e+00,9.021419413413259702e-01,3.780211814384017543e+02,4.786412201874428174e-01,2.506923613361081507e-02
-8.923017905436432529e-02,6.896665073065703311e+00,1.668061873245352711e+00,7.588147474438614593e-01,3.530925595376696151e+02,6.179787141900626724e-01,1.854498925836072301e-02
-8.923017905436432529e-02,6.896665073065703311e+00,1.668061873245352711e+00,7.588147474438614593e-01,3.530925595376696151e+02,6.179787141900626724e-01,1.854498925836072301e-02
7.057283081576608552e-01,7.420446175697004598e+00,1.366183664626748673e+00,8.836264685479342518e-01,2.248035536427715044e+02,6.490070597190932267e-01,1.977701858810969673e-02
5.116220986572750373e-01,6.474555205658484525e+00,1.268353478407103552e+00,7.534892590873191187e-01,1.630419899511818187e+02,6.374394292475143997e-01,2.275126072158754204e-02
1.317127364307910109e-01,6.083372981587585215e+00,1.702873842237992763e+00,8.304481299436735631e-01,7.297412177104972386e+01,7.963044985906516660e-01,1.226680433360773440e-02
-4.105780777488919897e-01,5.170495621287400922e+00,2.439260354470738079e+00,8.321742450942223313e-01,9.250911948217964209e+01,6.422659419257190638e-01,1.350105116999640413e-02
-2.334760011375383026e+00,7.197216115374819090e+00,2.385065309037219361e+00,7.790205888092398556e-01,7.753784020219336526e+01,6.465646514267119338e-01,1.235029718974953172e-02
-2.334760011375383026e+00,7.197216115374819090e+00,2.385065309037219361e+00,7.790205888092398556e-01,7.753784020219336526e+01,6.465646514267119338e-01,1.235029718974953172e-02
-3.959631440701638194e+00,6.941498599600130603e+00,2.577000902558827633e+00,7.389946794163095856e-01,1.359179431321236393e+02,4.053029628712266907e-01,3.360142344149963291e-03
-3.119924954498395131e+00,6.810245576997192352e+00,2.527451565555757451e+00,6.743782071378610077e-01,1.122325296987933854e+02,4.148784298541964843e-01,3.570523138293744438e-03
-2.099011208017961483e+00,4.150641526771162049e+00,2.995186847433670696e+00,4.204085921642524148e-01,1.945874770873314219e+02,4.787747298587720635e-01,8.820571658852423280e-03
-1.129844954622066577e+00,4.048106487951350196e+00,2.922249459662224602e+00,3.986220229778145718e-01,8.764521641321213963e+01,4.064628558073778430e-01,1.941405266687746059e-02
-3.239210619859284268e+00,2.379902646253177600e+00,2.720376521365024836e+00,4.137922652299554360e-01,1.775747198971435239e+02,3.654018820133289047e-01,1.163205972920939267e-02
-3.239210619859284268e+00,2.379902646253177600e+00,2.720376521365024836e+00,4.137922652299554360e-01,1.775747198971435239e+02,3.654018820133289047e-01,1.163205972920939267e-02
-2.211623676387253212e+00,1.874024696690934633e+00,2.773295087668984582e+00,3.883013665282004090e-01,2.319139055715492361e+02,4.558938851130631131e-01,2.010276626837764757e-02
-1.643746678432699948e+00,1.606045383564605133e+00,2.826192960552571076e+00,4.808248379453617938e-01,3.317698726546564671e+02,2.823018033553389983e-01,8.027844186804912810e-03
-1.643746678432699948e+00,1.606045383564605133e+00,2.826192960552571076e+00,4.808248379453617938e-01,3.317698726546564671e+02,2.823018033553389983e-01,8.027844186804912810e-03
-3.031111693109765692e+00,5.127040077076010505e+00,2.941864587625953931e+00,2.657569369655465863e-01,3.616335272727009169e+02,2.280183507597520476e-01,1.111705877255052786e-02
-2.642540482347357944e+00,3.929491195989372798e+00,2.261703736492809202e+00,6.545805656554638807e-02,4.117660991417513401e+02,3.676052483676934268e-01,1.727858938489654564e-02
-2.642540482347357944e+00,3.929491195989372798e+00,2.261703736492809202e+00,6.545805656554638807e-02,4.117660991417513401e+02,3.676052483676934268e-01,1.727858938489654564e-02
-2.642540482347357944e+00,3.929491195989372798e+00,2.261703736492809202e+00,6.545805656554638807e-02,4.117660991417513401e+02,3.676052483676934268e-01,1.727858938489654564e-02
-2.642540482347357944e+00,3.929491195989372798e+00,2.261703736492809202e+00,6.545805656554638807e-02,4.117660991417513401e+02,3.676052483676934268e-01,1.727858938489654564e-02
-3.707490819514310587e+00,5.918989588342426167e+00,2.624667085733352057e+00,1.215996145772756942e-01,4.174212607200677212e+02,4.552173000063918229e-01,9.956901738510088792e-03
-3.707490819514310587e+00,5.918989588342426167e+00,2.624667085733352057e+00,1.215996145772756942e-01,4.174212607200677212e+02,4.552173000063918229e-01,9.956901738510088792e-03
-3.707490819514310587e+00,5.918989588342426167e+00,2.624667085733352057e+00,1.215996145772756942e-01,4.174212607200677212e+02,4.552173000063918229e-01,9.956901738510088792e-03
-3.305587608238676367e+00,3.327809366296928584e+00,2.811544921607256775e+00,2.166315203162375025e-01,4.147324801050359611e+02,3.081682393311250823e-01,2.022401112122051980e-02
