TT,C0,beta,ETF,FC,FRAC,K2
3.146563043117069469e+00,7.816524923691043902e+00,2.582424167940778226e+00,3.681849231781291198e-01,3.906799309536924056e+02,6.247830371052484066e-01,4.112221121163055215e-02
2.872119635544188920e+00,7.187845999393426055e+00,2.691470519483902812e+00,4.517689910110673779e-01,4.648069710995736159e+02,4.843654057875418917e-01,4.602221439765590699e-02
-6.423989743748164116e-01,4.680341807676191124e+00,2.755109595040278858e+00,2.618225732334421019e-01,4.531346633456392965e+02,6.193177387267720935e-01,4.873073608852000749e-02
-6.423989743748164116e-01,4.680341807676191124e+00,2.755109595040278858e+00,2.618225732334421019e-01,4.531346633456392965e+02,6.193177387267720935e-01,4.873073608852000749e-02
-6.423989743748164116e-01,4.680341807676191124e+00,2.755109595040278858e+00,2.618225732334421019e-01,4.531346633456392965e+02,6.193177387267720935e-01,4.873073608852000749e-02
-6.423989743748164116e-01,4.680341807676191124e+00,2.755109595040278858e+00,2.618225732334421019e-01,4.531346633456392965e+02,6.193177387267720935e-01,4.873073608852000749e-02
1.527539467321417765e+00,4.413663122942082850e+00,2.550193685307035718e+00,2.531131189538711190e-01,4.472062831520549366e+02,3.893193554004141244e-01,2.818265956249326257e-02
4.144463471700519652e-01,1.950939019232865723e+00,2.558437750784040343e+00,5.755738411651135922e-02,3.354210815317516108e+02,7.261628728380760123e-01,7.823588026156878122e-03
4.144463471700519652e-01,1.950939019232865723e+00,2.558437750784040343e+00,5.755738411651135922e-02,3.354210815317516108e+02,7.261628728380760123e-01,7.823588026156878122e-03
4.144463471700519652e-01,1.950939019232865723e+00,2.558437750784040343e+00,5.755738411651135922e-02,3.354210815317516108e+02,7.261628728380760123e-01,7.823588026156878122e-03
4.144463471700519652e-01,1.950939019232865723e+00,2.558437750784040343e+00,5.755738411651135922e-02,3.354210815317516108e+02,7.261628728380760123e-01,7.823588026156878122e-03
-8.179722649017067138e-01,1.876465068695866822e+00,2.554757987383807105e+00,3.974266479908721283e-01,4.624079526816459520e+02,8.136761169186519371e-01,1.009018640960866221e-02
1.276706479089169122e+00,1.198187988948076432e+00,2.462032638093359260e+00,3.503131383991099912e-01,3.937627602434516234e+02,8.453029984235019834e-01,2.051460487697590040e-02
1.673988629337266776e+00,7.482401718503071120e-01,2.657467605630607910e+00,3.372737138552465708e-01,3.897946688249667204e+02,6.618330209465653757e-01,2.114183612799439352e-02
1.673988629337266776e+00,7.482401718503071120e-01,2.657467605630607910e+00,3.372737138552465708e-01,3.897946688249667204e+02,6.618330209465653757e-01,2.114183612799439352e-02
1.120057628669814065e+00,4.170616002167998881e-01,2.580973811179847921e+00,2.309479637484733172e-01,3.280689288846351701e+02,7.204173573985666046e-01,1.966560756775842175e-02
1.829746869510947338e+00,3.973881900321466709e+00,2.033024071972937996e+00,1.485164312432364908e-01,3.443425469836926140e+02,7.638192029791006643e-01,2.368951672711744685e-02
1.829746869510947338e+00,3.973881900321466709e+00,2.033024071972937996e+00,1.485164312432364908e-01,3.443425469836926140e+02,7.638192029791006643e-01,2.368951672711744685e-02
2.179070931906249342e+00,3.853563486362010959e+00,1.557551640258528325e+00,3.275066664100200198e-01,3.806425444912118792e+02,7.935202097342379801e-01,6.418939220830954459e-03
2.179070931906249342e+00,3.853563486362010959e+00,1.557551640258528325e+00,3.275066664100200198e-01,3.806425444912118792e+02,7.935202097342379801e-01,6.418939220830954459e-03
1.794982051181312155e+00,3.370892583005077991e+00,1.608511805336710898e+00,3.212431766978772751e-01,4.322158779907920234e+02,6.377766013908235943e-01,1.239901408498289385e-02
2.947241190854385184e+00,6.244563638623333190e+00,2.194413207486840545e+00,5.963742346757153756e-01,4.791750333992591209e+02,4.980601728370088188e-01,1.720749041054538478e-02
2.947241190854385184e+00,6.244563638623333190e+00,2.194413207486840545e+00,5.963742346757153756e-01,4.791750333992591209e+02,4.980601728370088188e-01,1.720749041054538478e-02
2.947241190854385184e+00,6.244563638623333190e+00,2.194413207486840545e+00,5.963742346757153756e-01,4.791750333992591209e+02,4.980601728370088188e-01,1.720749041054538478e-02
2.947241190854385184e+00,6.244563638623333190e+00,2.194413207486840545e+00,5.963742346757153756e-01,4.791750333992591209e+02,4.980601728370088188e-01,1.720749041054538478e-02
2.947241190854385184e+00,6.244563638623333190e+00,2.194413207486840545e+00,5.963742346757153756e-01,4.791750333992591209e+02,4.980601728370088188e-01,1.720749041054538478e-02
2.947241190854385184e+00,6.244563638623333190e+00,2.194413207486840545e+00,5.963742346757153756e-01,4.791750333992591209e+02,4.980601728370088188e-01,1.720749041054538478e-02
1.092617230402492590e+00,7.009484741272649977e+00,2.583643525407822050e+00,2.134266746359825828e-01,4.941532528385024534e+02,6.122177610727340680e-01,2.087056112162580246e-02
1.092617230402492590e+00,7.009484741272649977e+00,2.583643525407822050e+00,2.134266746359825828e-01,4.941532528385024534e+02,6.122177610727340680e-01,2.087056112162580246e-02
1.460873977677355606e+00,5.045551534338701849e+00,2.518892143790526728e+00,3.197880044765192276e-01,4.405959713391047785e+02,6.022769978654501921e-01,3.350971156246721622e-02
1.460873977677355606e+00,5.045551534338701849e+00,2.518892143790526728e+00,3.197880044765192276e-01,4.405959713391047785e+02,6.022769978654501921e-01,3.350971156246721622e-02
1.460873977677355606e+00,5.045551534338701849e+00,2.518892143790526728e+00,3.197880044765192276e-01,4.405959713391047785e+02,6.022769978654501921e-01,3.350971156246721622e-02
3.583362620471104432e+00,7.522461445859127238e+00,2.945439238247562486e+00,2.897581615442413328e-01,3.928597429777884145e+02,6.625921902382888584e-01,3.281231309188892969e-02
1.101895498669345663e+00,6.615976399369994709e+00,2.574184663038119325e+00,3.095059692931497186e-01,4.069917551532284392e+02,8.777257214440697952e-01,1.866767544687205488e-02
1.101895498669345663e+00,6.615976399369994709e+00,2.574184663038119325e+00,3.095059692931497186e-01,4.069917551532284392e+02,8.777257214440697952e-01,1.866767544687205488e-02
1.101895498669345663e+00,6.615976399369994709e+00,2.574184663038119325e+00,3.095059692931497186e-01,4.069917551532284392e+02,8.777257214440697952e-01,1.866767544687205488e-02
